,og_index,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA
5944,35938,3682,Hartsfield Jackson Atlanta International Airport,3873,Destin-Ft Walton Beach Airport,21395,642936,ATL,VPS
5945,35939,3682,Hartsfield Jackson Atlanta International Airport,4356,Northwest Arkansas Regional Airport,29818,922628,ATL,XNA
5946,35940,4047,Appleton International Airport,3682,Hartsfield Jackson Atlanta International Airport,48530,1433090,ATW,ATL
5947,35947,4007,Asheville Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,27792,841195,AVL,ATL
5948,35955,3811,Birmingham-Shuttlesworth International Airport,3682,Hartsfield Jackson Atlanta International Airport,44017,1334395,BHM,ATL
5949,35966,4037,Central Illinois Regional Airport at Bloomington-Normal,3682,Hartsfield Jackson Atlanta International Airport,22492,707734,BMI,ATL
5950,35967,3690,Nashville International Airport,3682,Hartsfield Jackson Atlanta International Airport,39443,1179857,BNA,ATL
5951,35971,3448,General Edward Lawrence Logan International Airport,580,Amsterdam Airport Schiphol,39130,1175973,BOS,AMS
5952,35972,3448,General Edward Lawrence Logan International Airport,3682,Hartsfield Jackson Atlanta International Airport,20193,611503,BOS,ATL
5953,35973,3448,General Edward Lawrence Logan International Airport,507,London Heathrow Airport,100358,2752211,BOS,LHR
5954,35975,5725,Brunswick Golden Isles Airport,3682,Hartsfield Jackson Atlanta International Airport,8365,256320,BQK,ATL
5955,35983,3846,Baton Rouge Metropolitan Airport,3682,Hartsfield Jackson Atlanta International Airport,60876,1795124,BTR,ATL
5956,35984,3711,Burlington International Airport,3682,Hartsfield Jackson Atlanta International Airport,33681,1056813,BTV,ATL
5957,35986,3820,Buffalo Niagara International Airport,3682,Hartsfield Jackson Atlanta International Airport,43217,1312561,BUF,ATL
5958,35990,3561,Columbia Metropolitan Airport,3682,Hartsfield Jackson Atlanta International Airport,42080,1271971,CAE,ATL
5959,35992,4112,Akron Canton Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,26168,807717,CAK,ATL
5960,36012,3578,Lovell Field,3682,Hartsfield Jackson Atlanta International Airport,17106,525621,CHA,ATL
5961,36013,4015,Charlottesville Albemarle Airport,3682,Hartsfield Jackson Atlanta International Airport,46130,1416697,CHO,ATL
5962,36014,3806,Charleston Air Force Base-International Airport,3682,Hartsfield Jackson Atlanta International Airport,59755,1756692,CHS,ATL
5963,36015,4043,The Eastern Iowa Airport,3682,Hartsfield Jackson Atlanta International Airport,23941,755664,CID,ATL
5964,36016,3486,Cleveland Hopkins International Airport,3682,Hartsfield Jackson Atlanta International Airport,67152,2003399,CLE,ATL
5965,36018,3759,John Glenn Columbus International Airport,3682,Hartsfield Jackson Atlanta International Airport,20485,588246,CMH,ATL
5966,36022,3819,City of Colorado Springs Municipal Airport,3682,Hartsfield Jackson Atlanta International Airport,24688,706211,COS,ATL
5967,36025,4285,Yeager Airport,3682,Hartsfield Jackson Atlanta International Airport,44755,1384265,CRW,ATL
5968,36026,4255,Columbus Metropolitan Airport,3682,Hartsfield Jackson Atlanta International Airport,52775,1603825,CSG,ATL
5969,36037,3488,Cincinnati Northern Kentucky International Airport,3682,Hartsfield Jackson Atlanta International Airport,39737,1202795,CVG,ATL
5970,36042,3950,Daytona Beach International Airport,3682,Hartsfield Jackson Atlanta International Airport,32173,937352,DAB,ATL
5971,36043,3502,Dallas Love Field,3682,Hartsfield Jackson Atlanta International Airport,30052,952083,DAL,ATL
5972,36045,3627,James M Cox Dayton International Airport,3682,Hartsfield Jackson Atlanta International Airport,136019,4190346,DAY,ATL
5973,36046,3520,Ronald Reagan Washington National Airport,3682,Hartsfield Jackson Atlanta International Airport,31796,965233,DCA,ATL
5974,36048,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,41896,1248028,DEN,ATL
5975,36049,3670,Dallas Fort Worth International Airport,580,Amsterdam Airport Schiphol,94955,2916164,DFW,AMS
5976,36050,3670,Dallas Fort Worth International Airport,3682,Hartsfield Jackson Atlanta International Airport,37686,1134717,DFW,ATL
5977,36051,3739,Dothan Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,38351,1121951,DHN,ATL
5978,36060,3729,Des Moines International Airport,3682,Hartsfield Jackson Atlanta International Airport,17078,502879,DSM,ATL
5979,36061,3645,Detroit Metropolitan Wayne County Airport,580,Amsterdam Airport Schiphol,57101,1684047,DTW,AMS
5980,36062,3645,Detroit Metropolitan Wayne County Airport,3682,Hartsfield Jackson Atlanta International Airport,64259,1901981,DTW,ATL
5981,36063,3645,Detroit Metropolitan Wayne County Airport,340,Frankfurt am Main Airport,21685,648818,DTW,FRA
5982,36064,3645,Detroit Metropolitan Wayne County Airport,507,London Heathrow Airport,28732,869743,DTW,LHR
5983,36065,3645,Detroit Metropolitan Wayne County Airport,3861,Louis Armstrong New Orleans International Airport,24032,709444,DTW,MSY
5984,36074,7669,Northwest Florida Beaches International Airport,3682,Hartsfield Jackson Atlanta International Airport,50840,1555948,ECP,ATL
5985,36076,3559,El Paso International Airport,3682,Hartsfield Jackson Atlanta International Airport,29391,935064,ELP,ATL
5986,36077,4018,Evansville Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,110344,3457426,EVV,ATL
5987,36078,3730,Coastal Carolina Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,50983,1583596,EWN,ATL
5988,36079,3494,Newark Liberty International Airport,580,Amsterdam Airport Schiphol,74,74,EWR,AMS
5989,36080,3494,Newark Liberty International Airport,3682,Hartsfield Jackson Atlanta International Airport,12426,384017,EWR,ATL
5990,36081,3875,Key West International Airport,3682,Hartsfield Jackson Atlanta International Airport,37150,1114010,EYW,ATL
5991,36087,5738,Fayetteville Regional Grannis Field,3682,Hartsfield Jackson Atlanta International Airport,22750,686978,FAY,ATL
5992,36094,3533,Fort Lauderdale Hollywood International Airport,3682,Hartsfield Jackson Atlanta International Airport,139381,4265691,FLL,ATL
5993,36097,4089,Bishop International Airport,3682,Hartsfield Jackson Atlanta International Airport,129094,3975854,FNT,ATL
5994,36102,3437,Fort Smith Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,37887,1096419,FSM,ATL
5995,36105,4041,Fort Wayne International Airport,3682,Hartsfield Jackson Atlanta International Airport,31840,978772,FWA,ATL
5996,36110,3472,Gainesville Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,127376,3925641,GNV,ATL
5997,36112,4038,Gulfport Biloxi International Airport,3682,Hartsfield Jackson Atlanta International Airport,159079,3661354,GPT,ATL
5998,36114,3775,Robert Gray  Army Air Field Airport,3682,Hartsfield Jackson Atlanta International Airport,98933,3041656,GRK,ATL
5999,36115,3685,Gerald R. Ford International Airport,3682,Hartsfield Jackson Atlanta International Airport,129482,3997289,GRR,ATL
6000,36117,4008,Piedmont Triad International Airport,3682,Hartsfield Jackson Atlanta International Airport,113284,3511984,GSO,ATL
6001,36118,4034,Greenville Spartanburg International Airport,3682,Hartsfield Jackson Atlanta International Airport,25754,804124,GSP,ATL
6002,36119,4273,Golden Triangle Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,30610,926754,GTR,ATL
6003,36145,3566,William P Hobby Airport,3682,Hartsfield Jackson Atlanta International Airport,52703,1574621,HOU,ATL
6004,36146,3589,Westchester County Airport,3682,Hartsfield Jackson Atlanta International Airport,15251,426060,HPN,ATL
6005,36151,4113,Huntsville International Carl T Jones Field,3682,Hartsfield Jackson Atlanta International Airport,23167,731741,HSV,ATL
6006,36153,3714,Washington Dulles International Airport,580,Amsterdam Airport Schiphol,17126,517029,IAD,AMS
6007,36154,3714,Washington Dulles International Airport,3682,Hartsfield Jackson Atlanta International Airport,41045,1268284,IAD,ATL
6008,36155,3550,George Bush Intercontinental Houston Airport,580,Amsterdam Airport Schiphol,89408,2790480,IAH,AMS
6009,36156,3550,George Bush Intercontinental Houston Airport,3682,Hartsfield Jackson Atlanta International Airport,11997,361356,IAH,ATL
6010,36158,3457,Wichita Eisenhower National Airport,3682,Hartsfield Jackson Atlanta International Airport,11713,361467,ICT,ATL
6011,36159,3845,Wilmington International Airport,3682,Hartsfield Jackson Atlanta International Airport,17075,495407,ILM,ATL
6012,36160,3585,Indianapolis International Airport,3682,Hartsfield Jackson Atlanta International Airport,38379,1171604,IND,ATL
6013,36163,3580,Jackson-Medgar Wiley Evers International Airport,3682,Hartsfield Jackson Atlanta International Airport,49014,1484435,JAN,ATL
6014,36164,3712,Jacksonville International Airport,3682,Hartsfield Jackson Atlanta International Airport,48600,1508386,JAX,ATL
6015,36165,3797,John F Kennedy International Airport,580,Amsterdam Airport Schiphol,11876,324173,JFK,AMS
6016,36166,3797,John F Kennedy International Airport,3682,Hartsfield Jackson Atlanta International Airport,44788,1338457,JFK,ATL
6017,36167,3797,John F Kennedy International Airport,1218,Barcelona International Airport,55175,1615614,JFK,BCN
6018,36168,3797,John F Kennedy International Airport,302,Brussels Airport,8046,241115,JFK,BRU
6019,36169,3797,John F Kennedy International Airport,599,Dublin Airport,35627,1081671,JFK,DUB
6020,36170,3797,John F Kennedy International Airport,340,Frankfurt am Main Airport,13843,410693,JFK,FRA
6021,36172,3797,John F Kennedy International Airport,1229,Adolfo Suárez Madrid–Barajas Airport,59974,1755843,JFK,MAD
6022,36177,3492,Juneau International Airport,3808,Ketchikan International Airport,15360,476021,JNU,KTN
6023,36191,3808,Ketchikan International Airport,3577,Seattle Tacoma International Airport,26645,841274,KTN,SEA
6024,36192,3808,Ketchikan International Airport,3856,Sitka Rocky Gutierrez Airport,65003,1869314,KTN,SIT
6025,36202,3877,McCarran International Airport,3682,Hartsfield Jackson Atlanta International Airport,47964,1458781,LAS,ATL
6026,36203,3484,Los Angeles International Airport,580,Amsterdam Airport Schiphol,36758,1095040,LAX,AMS
6027,36204,3484,Los Angeles International Airport,3682,Hartsfield Jackson Atlanta International Airport,11448,338045,LAX,ATL
6028,36205,3484,Los Angeles International Airport,3514,Ellison Onizuka Kona International At Keahole Airport,37512,1140399,LAX,KOA
6029,36206,3484,Los Angeles International Airport,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,6752,197288,LAX,MSP
6030,36207,3484,Los Angeles International Airport,3861,Louis Armstrong New Orleans International Airport,29336,843907,LAX,MSY
6031,36208,3484,Los Angeles International Airport,3456,Kahului Airport,16843,473285,LAX,OGG
6032,36214,4017,Blue Grass Airport,3682,Hartsfield Jackson Atlanta International Airport,45226,1350789,LEX,ATL
6033,36215,3493,Lafayette Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,37369,1136919,LFT,ATL
6034,36216,3697,La Guardia Airport,3682,Hartsfield Jackson Atlanta International Airport,13676,396184,LGA,ATL
6035,36229,3660,Bill & Hillary Clinton National Airport/Adams Field,3682,Hartsfield Jackson Atlanta International Airport,30875,937489,LIT,ATL
6036,36247,3458,Kansas City International Airport,3682,Hartsfield Jackson Atlanta International Airport,73172,2242639,MCI,ATL
6037,36248,3878,Orlando International Airport,3682,Hartsfield Jackson Atlanta International Airport,28207,819495,MCO,ATL
6038,36250,3542,Harrisburg International Airport,3682,Hartsfield Jackson Atlanta International Airport,4732,149061,MDT,ATL
6039,36251,3747,Chicago Midway International Airport,3682,Hartsfield Jackson Atlanta International Airport,24540,748755,MDW,ATL
6040,36252,3473,Memphis International Airport,3682,Hartsfield Jackson Atlanta International Airport,22132,691546,MEM,ATL
6041,36257,4115,Montgomery Regional (Dannelly Field) Airport,3682,Hartsfield Jackson Atlanta International Airport,41724,1278553,MGM,ATL
6042,36258,4011,Manchester-Boston Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,28241,857035,MHT,ATL
6043,36259,3576,Miami International Airport,3682,Hartsfield Jackson Atlanta International Airport,34507,1040496,MIA,ATL
6044,36260,3717,General Mitchell International Airport,3682,Hartsfield Jackson Atlanta International Airport,72740,2257345,MKE,ATL
6045,36262,4072,Quad City International Airport,3682,Hartsfield Jackson Atlanta International Airport,42021,1300998,MLI,ATL
6046,36263,3732,Monroe Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,11267,314469,MLU,ATL
6047,36266,3782,Mobile Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,49586,1464527,MOB,ATL
6048,36269,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,580,Amsterdam Airport Schiphol,38025,1155886,MSP,AMS
6049,36272,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,507,London Heathrow Airport,55354,1712058,MSP,LHR
6050,36273,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,3861,Louis Armstrong New Orleans International Airport,16744,448094,MSP,MSY
6051,36274,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,3577,Seattle Tacoma International Airport,73181,2280700,MSP,SEA
6052,36275,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,3469,San Francisco International Airport,22573,661333,MSP,SFO
6053,36276,3861,Louis Armstrong New Orleans International Airport,3682,Hartsfield Jackson Atlanta International Airport,27022,814761,MSY,ATL
6054,36278,3861,Louis Armstrong New Orleans International Airport,3797,John F Kennedy International Airport,46692,1389249,MSY,JFK
6055,36279,3861,Louis Armstrong New Orleans International Airport,3484,Los Angeles International Airport,44531,1308107,MSY,LAX
6056,36284,3515,Myrtle Beach International Airport,3682,Hartsfield Jackson Atlanta International Airport,19646,600090,MYR,ATL
6057,36313,4386,Albert J Ellis Airport,3682,Hartsfield Jackson Atlanta International Airport,32548,1029080,OAJ,ATL
6058,36314,3456,Kahului Airport,3484,Los Angeles International Airport,40421,1235795,OGG,LAX
6059,36315,3863,Will Rogers World Airport,3682,Hartsfield Jackson Atlanta International Airport,35544,1086722,OKC,ATL
6060,36316,3454,Eppley Airfield,3682,Hartsfield Jackson Atlanta International Airport,35147,1057188,OMA,ATL
6061,36317,3830,Chicago O'Hare International Airport,580,Amsterdam Airport Schiphol,16973,523298,ORD,AMS
6062,36318,3830,Chicago O'Hare International Airport,3682,Hartsfield Jackson Atlanta International Airport,19825,624299,ORD,ATL
6063,36319,3611,Norfolk International Airport,3682,Hartsfield Jackson Atlanta International Airport,49723,1506903,ORF,ATL
6064,36325,3720,Portland International Airport,580,Amsterdam Airport Schiphol,43066,1291918,PDX,AMS
6065,36326,3720,Portland International Airport,3682,Hartsfield Jackson Atlanta International Airport,18761,557059,PDX,ATL
6066,36329,3633,Newport News Williamsburg International Airport,3682,Hartsfield Jackson Atlanta International Airport,8938,262646,PHF,ATL
6067,36330,3752,Philadelphia International Airport,3682,Hartsfield Jackson Atlanta International Airport,15151,449193,PHL,ATL
6068,36333,3570,Pittsburgh International Airport,3682,Hartsfield Jackson Atlanta International Airport,40802,1263486,PIT,ATL
6069,36334,3564,Pensacola Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,49904,1464281,PNS,ATL
6070,36336,3839,Palm Springs International Airport,3469,San Francisco International Airport,12785,322900,PSP,SFO
6071,36343,3626,Raleigh Durham International Airport,3682,Hartsfield Jackson Atlanta International Airport,35469,1064036,RDU,ATL
6072,36346,4016,Roanoke–Blacksburg Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,40856,1272092,ROA,ATL
6073,36348,3622,Greater Rochester International Airport,3682,Hartsfield Jackson Atlanta International Airport,49995,1556129,ROC,ATL
6074,36349,3793,Southwest Florida International Airport,3682,Hartsfield Jackson Atlanta International Airport,75,75,RSW,ATL
6075,36351,3731,San Diego International Airport,3682,Hartsfield Jackson Atlanta International Airport,22478,678968,SAN,ATL
6076,36352,3621,San Antonio International Airport,3682,Hartsfield Jackson Atlanta International Airport,29227,883049,SAT,ATL
6077,36353,3613,Savannah Hilton Head International Airport,3682,Hartsfield Jackson Atlanta International Airport,19982,615133,SAV,ATL
6078,36354,4359,South Bend Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,17917,559332,SBN,ATL
6079,36358,3577,Seattle Tacoma International Airport,580,Amsterdam Airport Schiphol,48606,1425765,SEA,AMS
6080,36365,3469,San Francisco International Airport,3728,Daniel K Inouye International Airport,70712,2143359,SFO,HNL
6081,36366,3469,San Francisco International Airport,3577,Seattle Tacoma International Airport,68610,462978,SFO,SEA
6082,36367,4348,Springfield Branson National Airport,3682,Hartsfield Jackson Atlanta International Airport,162147,1229091,SGF,ATL
6083,36373,3856,Sitka Rocky Gutierrez Airport,3492,Juneau International Airport,101439,3165109,SIT,JNU
6084,36380,3536,Salt Lake City International Airport,3682,Hartsfield Jackson Atlanta International Airport,114660,3540877,SLC,ATL
6085,36383,3817,Sacramento International Airport,3682,Hartsfield Jackson Atlanta International Airport,100305,3125429,SMF,ATL
6086,36384,3867,John Wayne Airport-Orange County Airport,3682,Hartsfield Jackson Atlanta International Airport,98586,3051222,SNA,ATL
6087,36387,3678,St Louis Lambert International Airport,3682,Hartsfield Jackson Atlanta International Airport,21265,635019,STL,ATL
6088,36396,3745,Syracuse Hancock International Airport,3682,Hartsfield Jackson Atlanta International Airport,29620,918630,SYR,ATL
6089,36403,3698,Tallahassee Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,48764,1433331,TLH,ATL
6090,36408,3646,Tampa International Airport,3682,Hartsfield Jackson Atlanta International Airport,27778,840395,TPA,ATL
6091,36414,4116,Tri-Cities Regional TN/VA Airport,3682,Hartsfield Jackson Atlanta International Airport,44127,1332689,TRI,ATL
